conv_id,utterance_idx,context,prompt,speaker_idx,utterance,ut_len,Empathy,Talker,Sentiment,Emotion,Taxonomy,Intent
hit:6722_conv:13445,6,apprehensive,My step-daughter turned 16_comma_ and I'm not confident in her driving abilities.  She gets too distracted by her phone.,570,"Well, there's no hurry in driving, is there? What does she do mostly on her phone? Text??",101,4,2,"{'sentiment': {'negative': 0.389, 'neutral': 0.585, 'positive': 0.025}}","{'emotion': {'Excited': 0.058759061, 'Fear': 0.3569229587, 'Angry': 0.1941627947, 'Happy': 0.0904984163, 'Sad': 0.2190396672, 'Bored': 0.0806171021}}","{'taxonomy': [{'confidence_score': 0.7979552746, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1019979045, 'tag': 'IMPACT'}, {'confidence_score': 0.0396911763, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.0, 'query': 0.97, 'spam': 0.013, 'marketing': 0.001, 'feedback': 0.015}}"
hit:6722_conv:13445,7,apprehensive,My step-daughter turned 16_comma_ and I'm not confident in her driving abilities.  She gets too distracted by her phone.,305,"Text, video chat, watch some goofball put makeup on, and shop.  Things most teenagers do, I suppose.",124,4,1,"{'sentiment': {'negative': 0.273, 'neutral': 0.459, 'positive': 0.268}}","{'emotion': {'Happy': 0.2539190051, 'Fear': 0.2072367391, 'Sad': 0.1166537187, 'Bored': 0.0627438301, 'Angry': 0.1432309279, 'Excited': 0.2162157791}}","{'taxonomy': [{'confidence_score': 0.5239039063, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.3448742926, 'tag': 'IMPACT'}, {'confidence_score': 0.0903806984, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.034, 'query': 0.101, 'spam': 0.311, 'marketing': 0.083, 'feedback': {'score': 0.472, 'tag': {'complaint': 0.111, 'suggestion': 0.645, 'appreciation': 0.244}}}}"
hit:6722_conv:13445,8,apprehensive,My step-daughter turned 16_comma_ and I'm not confident in her driving abilities.  She gets too distracted by her phone.,570,Does she play any sports?,25,4,2,"{'sentiment': {'negative': 0.069, 'neutral': 0.905, 'positive': 0.026}}","{'emotion': {'Angry': 0.0618127915, 'Sad': 0.2144992552, 'Excited': 0.1099111397, 'Bored': 0.1469089428, 'Happy': 0.0598271207, 'Fear': 0.4070407501}}","{'taxonomy': [{'confidence_score': 0.9215531349, 'tag': 'SPORTS'}, {'confidence_score': 0.033718545, 'tag': 'IMPACT'}, {'confidence_score': 0.0211017821, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.003, 'query': 0.673, 'spam': 0.267, 'marketing': 0.002, 'feedback': 0.055}}"
hit:2076_conv:4152,1,terrified,I am being in fear lately.,75,I am being in fear lately,25,4,1,"{'sentiment': {'negative': 0.88, 'neutral': 0.118, 'positive': 0.002}}","{'emotion': {'Angry': 0.0760113032, 'Sad': 0.3824849311, 'Excited': 0.0164005786, 'Bored': 0.0252223195, 'Happy': 0.0056720578, 'Fear': 0.4942088098}}","{'taxonomy': [{'confidence_score': 0.494358778, 'tag': 'IMPACT'}, {'confidence_score': 0.422168225, 'tag': 'POLITICS'}, {'confidence_score': 0.0312707126, 'tag': 'WORLDPOST'}]}","{'intent': {'news': 0.006, 'query': 0.052, 'spam': 0.301, 'marketing': 0.0, 'feedback': {'score': 0.641, 'tag': {'complaint': 0.949, 'suggestion': 0.036, 'appreciation': 0.015}}}}"
hit:2076_conv:4152,2,terrified,I am being in fear lately.,234,Oh no! Any particular reason why?,33,4,2,"{'sentiment': {'negative': 0.647, 'neutral': 0.347, 'positive': 0.006}}","{'emotion': {'Excited': 0.0248996866, 'Fear': 0.3524212141, 'Angry': 0.1742927697, 'Happy': 0.0244369005, 'Sad': 0.3819874452, 'Bored': 0.0419619839}}","{'taxonomy': [{'confidence_score': 0.8194355965, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0553945154, 'tag': 'POLITICS'}, {'confidence_score': 0.0283830408, 'tag': 'ARTS & CULTURE'}]}","{'intent': {'news': 0.001, 'query': 0.871, 'spam': 0.096, 'marketing': 0.0, 'feedback': 0.032}}"
hit:2076_conv:4152,3,terrified,I am being in fear lately.,75,I stared to cough blood 3 days ago and I fear it must be cancer.,64,4,1,"{'sentiment': {'negative': 0.889, 'neutral': 0.108, 'positive': 0.003}}","{'emotion': {'Happy': 0.0125516525, 'Fear': 0.4617814684, 'Sad': 0.4234160837, 'Bored': 0.0153572643, 'Angry': 0.0668036691, 'Excited': 0.020089862}}","{'taxonomy': [{'confidence_score': 0.6036088467, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.3049577177, 'tag': 'IMPACT'}, {'confidence_score': 0.0278343409, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.028, 'query': 0.078, 'spam': 0.285, 'marketing': 0.001, 'feedback': {'score': 0.608, 'tag': {'complaint': 0.773, 'suggestion': 0.167, 'appreciation': 0.06}}}}"
hit:2076_conv:4152,4,terrified,I am being in fear lately.,234,"That's horrible! But, it could be many other things instead. I hope you go to the doctor",94,4,2,"{'sentiment': {'negative': 0.738, 'neutral': 0.237, 'positive': 0.025}}","{'emotion': {'Happy': 0.1161632403, 'Fear': 0.3092024981, 'Sad': 0.3845552425, 'Bored': 0.0, 'Angry': 0.1309112591, 'Excited': 0.0591677601}}","{'taxonomy': [{'confidence_score': 0.3737619221, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.2652147114, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2113427073, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.004, 'query': 0.276, 'spam': 0.095, 'marketing': 0.002, 'feedback': {'score': 0.622, 'tag': {'complaint': 0.452, 'suggestion': 0.264, 'appreciation': 0.284}}}}"
hit:5376_conv:10752,1,apprehensive,I'm dreading the loss of my parents.,225,I'm dreading the loss of my parents. they are 88 and 85 now and both with dementia.,83,4,1,"{'sentiment': {'negative': 0.809, 'neutral': 0.176, 'positive': 0.015}}","{'emotion': {'Angry': 0.0778828835, 'Excited': 0.0060251893, 'Fear': 0.1600444624, 'Happy': 0.0097356936, 'Sad': 0.7392167094, 'Bored': 0.0070950618}}","{'taxonomy': [{'confidence_score': 0.9205154181, 'tag': 'IMPACT'}, {'confidence_score': 0.0519731008, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.0149211613, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.016, 'query': 0.237, 'spam': 0.15, 'marketing': 0.003, 'feedback': {'score': 0.594, 'tag': {'complaint': 0.776, 'suggestion': 0.042, 'appreciation': 0.183}}}}"
hit:5376_conv:10752,2,apprehensive,I'm dreading the loss of my parents.,321,"Just enjoy as much time as you can with them , losing loved ones is never easy",84,4,2,"{'sentiment': {'negative': 0.636, 'neutral': 0.177, 'positive': 0.188}}","{'emotion': {'Angry': 0.0757020886, 'Sad': 0.4187945986, 'Excited': 0.1253712343, 'Bored': 0.0732244497, 'Happy': 0.2053083899, 'Fear': 0.1015992389}}","{'taxonomy': [{'confidence_score': 0.4303610921, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2462460995, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.083695516, 'tag': 'ARTS & CULTURE'}]}","{'intent': {'news': 0.06, 'query': 0.047, 'spam': 0.295, 'marketing': 0.024, 'feedback': {'score': 0.574, 'tag': {'complaint': 0.082, 'suggestion': 0.029, 'appreciation': 0.889}}}}"
hit:5376_conv:10752,3,apprehensive,I'm dreading the loss of my parents.,225,"They're kinda already gone. You can't talk to them, they don't remember more than 30 seconds at a time.",109,4,1,"{'sentiment': {'negative': 0.824, 'neutral': 0.165, 'positive': 0.011}}","{'emotion': {'Excited': 0.0352736296, 'Fear': 0.1830208503, 'Angry': 0.2576831761, 'Happy': 0.0641640959, 'Sad': 0.3458679093, 'Bored': 0.1139903387}}","{'taxonomy': [{'confidence_score': 0.4036099315, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.2508198023, 'tag': 'POLITICS'}, {'confidence_score': 0.1632152945, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.005, 'query': 0.264, 'spam': 0.321, 'marketing': 0.006, 'feedback': {'score': 0.405, 'tag': {'complaint': 0.933, 'suggestion': 0.039, 'appreciation': 0.029}}}}"
hit:5376_conv:10752,4,apprehensive,I'm dreading the loss of my parents.,321,thats sad to hear ,18,4,2,"{'sentiment': {'negative': 0.928, 'neutral': 0.064, 'positive': 0.009}}","{'emotion': {'Angry': 0.0822804132, 'Sad': 0.5787311813, 'Excited': 0.0341309942, 'Bored': 0.1181119816, 'Happy': 0.0120560493, 'Fear': 0.1746893804}}","{'taxonomy': [{'confidence_score': 0.5728794932, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1802728176, 'tag': 'IMPACT'}, {'confidence_score': 0.1391056925, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.014, 'query': 0.041, 'spam': 0.465, 'marketing': 0.002, 'feedback': {'score': 0.478, 'tag': {'complaint': 0.897, 'suggestion': 0.016, 'appreciation': 0.087}}}}"
hit:11218_conv:22436,1,anxious,I anticipated greatly going to see a car on Craigslist. It was a really good deal so I wanted to see it right away.,641,I saw an amazing deal for a car on Craigslist! I couldn't think about anything until I got a chance to see it!,110,4,1,"{'sentiment': {'negative': 0.143, 'neutral': 0.312, 'positive': 0.546}}","{'emotion': {'Angry': 0.0182269555, 'Excited': 0.2096686432, 'Fear': 0.3568037896, 'Happy': 0.3711936634, 'Sad': 0.0441069484, 'Bored': 0.0}}","{'taxonomy': [{'confidence_score': 0.875244081, 'tag': 'IMPACT'}, {'confidence_score': 0.0472489409, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0294332244, 'tag': 'HEALTHY LIVING'}]}","{'intent': {'news': 0.004, 'query': 0.126, 'spam': 0.194, 'marketing': 0.082, 'feedback': {'score': 0.595, 'tag': {'complaint': 0.014, 'suggestion': 0.025, 'appreciation': 0.961}}}}"
hit:11218_conv:22436,2,anxious,I anticipated greatly going to see a car on Craigslist. It was a really good deal so I wanted to see it right away.,35,"That's cool, what was the deal for?",41,4,2,"{'sentiment': {'negative': 0.443, 'neutral': 0.506, 'positive': 0.051}}","{'emotion': {'Happy': 0.0962914796, 'Fear': 0.0939174344, 'Excited': 0.0476728192, 'Bored': 0.1984809013, 'Sad': 0.162751198, 'Angry': 0.4008861675}}","{'taxonomy': [{'confidence_score': 0.3471708894, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.3084240854, 'tag': 'POLITICS'}, {'confidence_score': 0.1537590772, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.001, 'query': 0.218, 'spam': 0.381, 'marketing': 0.008, 'feedback': {'score': 0.392, 'tag': {'complaint': 0.4, 'suggestion': 0.03, 'appreciation': 0.57}}}}"
hit:11218_conv:22436,3,anxious,I anticipated greatly going to see a car on Craigslist. It was a really good deal so I wanted to see it right away.,641,"It was a 2014 Chrysler 200, it only had 59000 miles on it. I think it was for $4300.",90,4,1,"{'sentiment': {'negative': 0.792, 'neutral': 0.156, 'positive': 0.051}}","{'emotion': {'Angry': 0.1489167994, 'Sad': 0.3576874268, 'Excited': 0.0729963369, 'Bored': 0.0401590916, 'Happy': 0.0396595352, 'Fear': 0.3405808101}}","{'taxonomy': [{'confidence_score': 0.5996832252, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.165748477, 'tag': 'GREEN'}, {'confidence_score': 0.0410163179, 'tag': 'TRAVEL'}]}","{'intent': {'news': 0.055, 'query': 0.266, 'spam': 0.149, 'marketing': 0.126, 'feedback': {'score': 0.403, 'tag': {'complaint': 0.72, 'suggestion': 0.09, 'appreciation': 0.189}}}}"
hit:11218_conv:22436,4,anxious,I anticipated greatly going to see a car on Craigslist. It was a really good deal so I wanted to see it right away.,35,"Wow, that does sound like a pretty good deal. Makes you wonder why it's so cheap.",87,4,2,"{'sentiment': {'negative': 0.233, 'neutral': 0.371, 'positive': 0.396}}","{'emotion': {'Happy': 0.1755597098, 'Fear': 0.2377174343, 'Sad': 0.1777989617, 'Bored': 0.064729228, 'Angry': 0.2346384587, 'Excited': 0.1095562075}}","{'taxonomy': [{'confidence_score': 0.3149542511, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.1869754046, 'tag': 'IMPACT'}, {'confidence_score': 0.1608915478, 'tag': 'BUSINESS'}]}","{'intent': {'news': 0.004, 'query': 0.041, 'spam': 0.385, 'marketing': 0.055, 'feedback': {'score': 0.514, 'tag': {'complaint': 0.057, 'suggestion': 0.041, 'appreciation': 0.901}}}}"
hit:8676_conv:17352,1,prepared,I just bought a battery pack charger for my car_comma_ and guess what happened to me today.,294,"I just bought a battery pack charger for my car, and guess what happened to me today.",91,3,1,"{'sentiment': {'negative': 0.861, 'neutral': 0.12, 'positive': 0.02}}","{'emotion': {'Excited': 0.0508180605, 'Fear': 0.2982793693, 'Sad': 0.3286664966, 'Happy': 0.0490046531, 'Bored': 0.0263048843, 'Angry': 0.2469265362}}","{'taxonomy': [{'confidence_score': 0.5120457411, 'tag': 'IMPACT'}, {'confidence_score': 0.2838100195, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0406112447, 'tag': 'CRIME'}]}","{'intent': {'news': 0.004, 'query': 0.756, 'spam': 0.084, 'marketing': 0.003, 'feedback': 0.154}}"
hit:8676_conv:17352,2,prepared,I just bought a battery pack charger for my car_comma_ and guess what happened to me today.,322,I have no idea. What happened?,30,3,2,"{'sentiment': {'negative': 0.687, 'neutral': 0.312, 'positive': 0.001}}","{'emotion': {'Angry': 0.0649133079, 'Excited': 0.0243101735, 'Fear': 0.4069926657, 'Happy': 0.0115396235, 'Sad': 0.4281887024, 'Bored': 0.064055527}}","{'taxonomy': [{'confidence_score': 0.4795701206, 'tag': 'IMPACT'}, {'confidence_score': 0.1908602566, 'tag': 'POLITICS'}, {'confidence_score': 0.1435595453, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.0, 'query': 0.98, 'spam': 0.011, 'marketing': 0.0, 'feedback': 0.009}}"
hit:8676_conv:17352,3,prepared,I just bought a battery pack charger for my car_comma_ and guess what happened to me today.,294,"My battery died, but I was able to just step out, hook up the pack to the battery, and in 5 minutes I was on my way to my meeting.",148,3,1,"{'sentiment': {'negative': 0.532, 'neutral': 0.295, 'positive': 0.172}}","{'emotion': {'Angry': 0.117557523, 'Excited': 0.2817546735, 'Fear': 0.1991559592, 'Happy': 0.1893763081, 'Sad': 0.1721885831, 'Bored': 0.0399669531}}","{'taxonomy': [{'confidence_score': 0.5705195665, 'tag': 'IMPACT'}, {'confidence_score': 0.2956200242, 'tag': 'HEALTHY LIVING'}, {'confidence_score': 0.0564325266, 'tag': 'BUSINESS'}]}","{'intent': {'news': 0.061, 'query': 0.107, 'spam': 0.259, 'marketing': 0.059, 'feedback': {'score': 0.514, 'tag': {'complaint': 0.614, 'suggestion': 0.151, 'appreciation': 0.235}}}}"
hit:8676_conv:17352,4,prepared,I just bought a battery pack charger for my car_comma_ and guess what happened to me today.,322,Oh thank goodness you weren't late.,35,3,2,"{'sentiment': {'negative': 0.101, 'neutral': 0.115, 'positive': 0.783}}","{'emotion': {'Angry': 0.0787456779, 'Excited': 0.2905386591, 'Fear': 0.2616266023, 'Happy': 0.2411206386, 'Sad': 0.0629943767, 'Bored': 0.0649740454}}","{'taxonomy': [{'confidence_score': 0.3134645224, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.2626121044, 'tag': 'POLITICS'}, {'confidence_score': 0.1513891518, 'tag': 'TECH'}]}","{'intent': {'news': 0.016, 'query': 0.041, 'spam': 0.161, 'marketing': 0.012, 'feedback': {'score': 0.77, 'tag': {'complaint': 0.005, 'suggestion': 0.003, 'appreciation': 0.991}}}}"
hit:2119_conv:4239,1,caring,My daughter is having trouble with band this year.,225,It's going to be a very challenging school year for my daughters.,65,3,1,"{'sentiment': {'negative': 0.263, 'neutral': 0.444, 'positive': 0.293}}","{'emotion': {'Happy': 0.0577961509, 'Fear': 0.2511947235, 'Sad': 0.4708482086, 'Bored': 0.0348464192, 'Angry': 0.0966696465, 'Excited': 0.0886448514}}","{'taxonomy': [{'confidence_score': 0.4731266797, 'tag': 'IMPACT'}, {'confidence_score': 0.3265506029, 'tag': 'POLITICS'}, {'confidence_score': 0.139136374, 'tag': 'EDUCATION'}]}","{'intent': {'news': 0.08, 'query': 0.203, 'spam': 0.357, 'marketing': 0.046, 'feedback': 0.315}}"
hit:2119_conv:4239,2,caring,My daughter is having trouble with band this year.,361,"Oh no, why is that?",25,3,2,"{'sentiment': {'negative': 0.556, 'neutral': 0.44, 'positive': 0.004}}","{'emotion': {'Excited': 0.0508527924, 'Fear': 0.3592202197, 'Angry': 0.1862610155, 'Happy': 0.0171043329, 'Sad': 0.3438667945, 'Bored': 0.0426948449}}","{'taxonomy': [{'confidence_score': 0.5602022409, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1588235199, 'tag': 'SPORTS'}, {'confidence_score': 0.1226118058, 'tag': 'IMPACT'}]}","{'intent': {'news': 0.0, 'query': 0.845, 'spam': 0.128, 'marketing': 0.0, 'feedback': 0.026}}"
hit:2119_conv:4239,3,caring,My daughter is having trouble with band this year.,225,They're musicians and the school band is switching a lot of things around.,74,3,1,"{'sentiment': {'negative': 0.3, 'neutral': 0.254, 'positive': 0.446}}","{'emotion': {'Angry': 0.1305808616, 'Excited': 0.1253290947, 'Happy': 0.2884615474, 'Sad': 0.1637493375, 'Bored': 0.1020653955, 'Fear': 0.1898137632}}","{'taxonomy': [{'confidence_score': 0.9169593453, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.0389605314, 'tag': 'IMPACT'}, {'confidence_score': 0.0206466205, 'tag': 'EDUCATION'}]}","{'intent': {'news': 0.105, 'query': 0.058, 'spam': 0.338, 'marketing': 0.126, 'feedback': {'score': 0.373, 'tag': {'complaint': 0.193, 'suggestion': 0.072, 'appreciation': 0.735}}}}"
hit:2119_conv:4239,4,caring,My daughter is having trouble with band this year.,361,What instruments do your daughters play?,40,3,2,"{'sentiment': {'negative': 0.042, 'neutral': 0.856, 'positive': 0.103}}","{'emotion': {'Angry': 0.0572935936, 'Sad': 0.1263309297, 'Excited': 0.1582680376, 'Bored': 0.0392063166, 'Happy': 0.2923628591, 'Fear': 0.3265382634}}","{'taxonomy': [{'confidence_score': 0.3311733603, 'tag': 'IMPACT'}, {'confidence_score': 0.2119297236, 'tag': 'SPORTS'}, {'confidence_score': 0.1816085428, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.001, 'query': 0.934, 'spam': 0.031, 'marketing': 0.005, 'feedback': 0.029}}"
hit:3088_conv:6177,1,devastated,i was fired from my job.,327,i was fired from my job.,24,4,1,"{'sentiment': {'negative': 0.903, 'neutral': 0.094, 'positive': 0.003}}","{'emotion': {'Fear': 0.1635306635, 'Bored': 0.0405593267, 'Angry': 0.4947830068, 'Excited': 0.0566007645, 'Happy': 0.0200060787, 'Sad': 0.2245201597}}","{'taxonomy': [{'confidence_score': 0.5430371761, 'tag': 'IMPACT'}, {'confidence_score': 0.1878320873, 'tag': 'POLITICS'}, {'confidence_score': 0.1054138169, 'tag': 'SPORTS'}]}","{'intent': {'news': 0.007, 'query': 0.051, 'spam': 0.546, 'marketing': 0.002, 'feedback': 0.395}}"
hit:3088_conv:6177,2,devastated,i was fired from my job.,1,I'm so sorry to hear that!,26,4,2,"{'sentiment': {'negative': 0.599, 'neutral': 0.378, 'positive': 0.023}}","{'emotion': {'Angry': 0.0303180948, 'Excited': 0.0076087677, 'Happy': 0.0282901299, 'Sad': 0.7528807909, 'Bored': 0.0035939813, 'Fear': 0.1773082354}}","{'taxonomy': [{'confidence_score': 0.3862359822, 'tag': 'IMPACT'}, {'confidence_score': 0.3379667997, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1571295112, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.001, 'query': 0.131, 'spam': 0.113, 'marketing': 0.0, 'feedback': {'score': 0.755, 'tag': {'complaint': 0.281, 'suggestion': 0.443, 'appreciation': 0.276}}}}"
hit:3088_conv:6177,3,devastated,i was fired from my job.,327,"i was crushed, didn't even see it coming.",47,4,1,"{'sentiment': {'negative': 0.914, 'neutral': 0.079, 'positive': 0.007}}","{'emotion': {'Angry': 0.1481520275, 'Excited': 0.0603006666, 'Fear': 0.1451280805, 'Happy': 0.0549746622, 'Sad': 0.5436823783, 'Bored': 0.0477621849}}","{'taxonomy': [{'confidence_score': 0.8850688934, 'tag': 'IMPACT'}, {'confidence_score': 0.0424765982, 'tag': 'POLITICS'}, {'confidence_score': 0.0330562592, 'tag': 'ENTERTAINMENT'}]}","{'intent': {'news': 0.005, 'query': 0.199, 'spam': 0.334, 'marketing': 0.001, 'feedback': {'score': 0.461, 'tag': {'complaint': 0.958, 'suggestion': 0.009, 'appreciation': 0.032}}}}"
hit:3088_conv:6177,4,devastated,i was fired from my job.,1,Did they say why?,17,4,2,"{'sentiment': {'negative': 0.341, 'neutral': 0.643, 'positive': 0.016}}","{'emotion': {'Angry': 0.1191431785, 'Sad': 0.3178343823, 'Excited': 0.0767990005, 'Bored': 0.090309004, 'Happy': 0.0837981242, 'Fear': 0.3121163105}}","{'taxonomy': [{'confidence_score': 0.447886765, 'tag': 'IMPACT'}, {'confidence_score': 0.1974160522, 'tag': 'ENTERTAINMENT'}, {'confidence_score': 0.1527191997, 'tag': 'POLITICS'}]}","{'intent': {'news': 0.0, 'query': 0.931, 'spam': 0.065, 'marketing': 0.0, 'feedback': 0.004}}"
